trial,sigma,low_threshold,high_threshold,dice_slice
284,1.5788977882370576,16.04884259302605,126.62578727999349,0.2855361596009975
269,1.599300018180063,13.882240824449553,127.03128755928638,0.2855361596009975
298,1.5875536962854757,13.699082649498344,128.075157604062,0.2855361596009975
286,1.5869825563702873,13.917394087998174,125.86435334516656,0.2855361596009975
270,1.5746693298826404,14.927180301118682,125.70105638543423,0.2853582554517134
217,1.553452472964556,16.02586863304414,122.2222091359576,0.2851805728518057
293,1.5268757632966836,13.908501351751653,128.18388251644882,0.2841191066997519
267,1.640678850516605,21.236265667599046,126.88115849311946,0.28343558282208586
191,1.6424349934491587,29.03443950891701,122.61072285042285,0.28343558282208586
254,1.64332364072423,15.19193179832968,124.20126157918214,0.28343558282208586
292,1.6373828886741182,15.05196521924992,127.13607458805613,0.2832618025751073
241,1.6451539362736316,23.599387693359226,127.2164372866326,0.2832618025751073
285,1.6512936840047605,14.212585776918079,125.43538371098605,0.2832618025751073
227,1.6444181831950229,16.162860207977307,126.28403411962833,0.2832618025751073
183,1.6455103423424235,17.464319906908425,123.69130541381574,0.2832618025751073
258,1.649365762867966,14.903706238079616,127.16653132541292,0.2832618025751073
222,1.6474601076160191,13.735231228654449,125.3753856968161,0.2832618025751073
237,1.670490400264965,15.962781267238231,126.61573979870829,0.28308823529411764
