trial,beta,t_marker_bg,t_marker_fg,dice_slice
388,103.9678372923469,156.9328800660571,0.350405218602168,0.9679334916864608
300,85.8703056507555,147.35935336890753,3.4036033975015787,0.9677033492822966
236,51.366432620851526,156.07271802346503,2.4062757030625814,0.9676280164802825
262,50.51091700343836,162.13089736435322,3.8127044132980816,0.9676280164802825
208,203.8776751413549,154.64786949206456,8.774242864325092,0.9676258992805755
371,97.01321793632496,157.96959203833444,0.062217761701767405,0.967397747480735
365,95.03597641023515,158.59033873144926,0.308477877157066,0.967397747480735
379,94.20683730211717,158.29733695770958,0.5592272789865499,0.967397747480735
392,96.2476780232028,159.02922548355082,0.8656161921049834,0.967397747480735
370,97.01921835049541,158.36330235829814,0.5652457648929616,0.967397747480735
337,86.0079502058731,150.66225881977851,1.3729084989113156,0.9672813801308745
335,82.38201186092638,150.17549688986352,1.257064010978919,0.9672813801308745
162,83.31566507323677,151.97647529455753,6.976215751697321,0.9672813801308745
319,85.80107073200963,149.79254491672341,1.1248239052567948,0.9672424061941632
318,86.1304619682361,149.07115016435617,1.0283928356000427,0.9672424061941632
312,86.62992861495404,149.3612229341767,3.1151067061025275,0.9672424061941632
314,86.22493281443677,149.34836815868243,2.9582821786075346,0.9672424061941632
320,85.61900555150304,149.50877864988428,1.0006096331948204,0.9672424061941632
324,85.83093114067208,149.2796230080756,1.1041000400589245,0.9672424061941632
188,69.18550617336054,170.4022184352691,8.495308172204858,0.9670588235294117
88,65.89008628717731,164.06431247799742,11.22682684340277,0.9669811320754716
209,203.24652006157814,153.81521000917482,8.68359846400224,0.9669669669669669
326,85.09321968703915,149.36363277275748,1.503418290152342,0.9666666666666667
315,83.95759279762915,149.05636276019254,1.1288546105850608,0.9666666666666667
313,83.87722972559939,149.34392276858722,0.9344154003880873,0.9666666666666667
310,84.53855536506894,149.24536354767676,2.930648156440714,0.9666666666666667
245,49.02131365158991,137.7405692315354,4.3835369580527725,0.9664670658682635
238,49.19902153256874,137.93169715131282,2.505160029017413,0.9664670658682635
74,118.19283985633481,160.22711424939052,23.04348622841951,0.9664113140836771
206,191.01176649991507,155.22245017326625,2.3416414507529897,0.9663461538461539
159,95.43408720560383,152.42132367796304,0.00011352123909702527,0.9660916121356335
164,91.17405557513823,152.45723216335517,0.43120433805889435,0.9660916121356335
254,50.90023504815542,137.7144911459324,4.531388038720916,0.9658478130617136
154,137.94619727493205,157.23058428112554,25.424133823157113,0.9658421672555948
201,192.99929847229345,154.64722886565545,1.8710385819990005,0.9656419529837251
197,177.9974091389792,153.881873326681,1.7366759228078665,0.9656419529837251
163,92.05571505293261,150.17604127916061,0.21338270523987823,0.965435041716329
256,56.5002060019836,140.09903943263657,4.608971643018379,0.965311004784689
250,51.76920046922288,138.8780099477995,4.223450411058103,0.965311004784689
251,50.33775061498371,138.3661010279211,4.318671768125283,0.965311004784689
128,31.249662986871773,148.6310589352989,24.32687862020087,0.9652327637006483
233,70.31497571631425,139.63425133122422,2.1394809555245624,0.9652278177458034
246,53.4128135742236,137.49598245569976,3.8403675798325323,0.9652278177458034
