trial,t_marker_bg,t_marker_fg,radius_closing,dice,hausdorff,score
284,107.41190325039314,0.5737417903709974,1,0.9622165169020112,25.942243542145693,0.9362742733598655
311,107.53849170552498,0.2896184911896884,1,0.9622165169020112,25.942243542145693,0.9362742733598655
312,107.13538358721979,0.11774455407027828,1,0.9622165169020112,25.942243542145693,0.9362742733598655
314,107.37973167368926,0.9077574529647149,1,0.9622165169020112,25.942243542145693,0.9362742733598655
315,107.71797489047331,0.8887003219646346,1,0.9622165169020112,25.942243542145693,0.9362742733598655
287,107.30144033336119,0.10157826622168997,1,0.9622165169020112,25.942243542145693,0.9362742733598655
298,107.6758025599853,1.319840939224969,1,0.9622165169020112,25.942243542145693,0.9362742733598655
299,107.51460409313584,0.19440055306710335,1,0.9622165169020112,25.942243542145693,0.9362742733598655
317,107.48726666472879,0.7016794543889575,1,0.9622165169020112,25.942243542145693,0.9362742733598655
369,107.10729474543697,15.761890984019761,1,0.962156380361536,25.942243542145693,0.9362141368193903
363,107.5096638761418,15.753499955997025,1,0.962156380361536,25.942243542145693,0.9362141368193903
367,107.62175617637897,15.866456345379286,1,0.962156380361536,25.942243542145693,0.9362141368193903
364,107.04521723066057,15.681606087742386,1,0.962156380361536,25.942243542145693,0.9362141368193903
372,107.58015473924569,15.949930724037275,1,0.962156380361536,25.942243542145693,0.9362141368193903
368,107.5104597485286,15.858771255462505,1,0.962156380361536,25.942243542145693,0.9362141368193903
366,107.55321941787508,15.77601539942242,1,0.962156380361536,25.942243542145693,0.9362141368193903
322,107.04124625403259,15.564915626093782,1,0.962156380361536,25.942243542145693,0.9362141368193903
374,107.49844254336327,15.815509864310243,1,0.962156380361536,25.942243542145693,0.9362141368193903
375,107.43786395325884,15.716070323698792,1,0.962156380361536,25.942243542145693,0.9362141368193903
377,107.79052856441041,15.80584359084656,1,0.962156380361536,25.942243542145693,0.9362141368193903
361,107.24855018368457,15.869945404028936,1,0.962156380361536,25.942243542145693,0.9362141368193903
380,107.17458614296818,15.927698596639042,1,0.962156380361536,25.942243542145693,0.9362141368193903
381,107.64206099591934,15.944521204443001,1,0.962156380361536,25.942243542145693,0.9362141368193903
382,107.81521190128674,15.706017030579396,1,0.962156380361536,25.942243542145693,0.9362141368193903
384,107.91618857753534,15.679828708157213,1,0.962156380361536,25.942243542145693,0.9362141368193903
385,107.91860902797373,15.779982592285346,1,0.962156380361536,25.942243542145693,0.9362141368193903
