trial,t_low,t_high,radius,top_n,dice,hausdorff,score
78,4.601173264694822,38.50752210278752,5,2,0.8513454084015353,35.79106033634656,0.8155543480651887
142,4.8006492135933225,86.95942223305123,5,2,0.8487655303059162,35.79106033634656,0.8129744699695696
81,4.434125313546589,18.00567140088722,5,2,0.847005955830627,35.79106033634656,0.8112148954942804
116,4.4303093404698135,43.01063716194061,4,2,0.8394568270705068,36.52396473549935,0.8029328623350075
62,4.142206474371461,37.16528197811208,4,2,0.8388065830875631,36.52396473549935,0.8022826183520637
12,3.382705879835346,47.75713767505194,2,2,0.8311235343419369,35.566838487557476,0.7955566958543794
118,2.786085246283485,75.68292011712846,1,2,0.8295909531598072,34.84250278036869,0.7947484503794385
37,3.1231905006008076,31.944254451118102,2,2,0.8291791400426601,35.566838487557476,0.7936123015551027
80,4.214707155456536,58.642397276151286,3,2,0.8222614074669764,36.89173349139343,0.785369673975583
105,4.253205351568628,117.06834751427303,3,2,0.8195924503510318,36.61966684720111,0.7829727835038307
46,4.888360898320354,99.18686826328207,3,2,0.8194068025160608,36.61966684720111,0.7827871356688597
61,4.728557298983933,28.854719513812135,3,2,0.8186120643312106,36.89173349139343,0.7817203308398172
59,5.583561876460312,37.489489129679825,5,2,0.8106606754076267,39.61060464067672,0.77105007076695
141,5.381987695013597,85.98469758519832,5,2,0.8090720798242826,39.61060464067672,0.769461475183606
103,5.189861572542616,89.28278006460292,5,2,0.8086374134911936,39.61060464067672,0.7690268088505169
67,5.370668438240727,43.699169246343544,4,2,0.79109417104194,40.53393639902249,0.7505602346429175
138,5.859409780103068,128.72945990712915,4,2,0.7906331504988964,40.53393639902249,0.7500992140998739
143,5.4320124405782035,86.28990524239126,4,2,0.7903053867411796,40.53393639902249,0.7497714503421571
82,4.104510510484706,76.42537615772218,2,2,0.7684751022477846,40.620192023179804,0.7278549102246048
63,4.97978306373291,94.25743779824252,2,2,0.7666931566475762,40.620192023179804,0.7260729646243964
56,5.151175436410567,119.30182214772844,3,2,0.7630424306009713,41.24318125460256,0.7217992493463687
93,4.8175088903923635,29.084041790142727,2,2,0.7620791546401839,40.620192023179804,0.7214589626170042
137,6.110763614980053,92.79280906734053,5,2,0.7558200140874509,42.941821107167776,0.7128781929802831
128,3.239881735195984,17.009602710777493,1,2,0.7322318890395128,38.3275357934736,0.6939043532460392
127,0.08039643805449526,4.2665266787462395,1,2,0.7606188632294628,72.11795892841117,0.6885009043010516
3,6.802119664438029,63.38206192135622,4,2,0.730362440927057,45.53020975132884,0.6848322311757282
